,Birth City,Birth State,Year Start,Latitude (generated),Longitude (generated)
1678,Cedar Rapids,Iowa,1986.0,41.9759,-91.6704
1679,Cedar Rapids,Iowa,1975.0,41.9759,-91.6704
1680,Ames,Iowa,2013.0,42.0268,-93.6171
1681,Ames,Iowa,1972.0,42.0268,-93.6171
1682,Yorktown,Indiana,1950.0,40.1737,-85.4941
1683,Whiting,Indiana,1950.0,41.6798,-87.4945
1684,West Baden,Indiana,,38.5653318,-86.6111026
1685,Washington,Indiana,2014.0,38.6592,-87.1728
1686,Washington,Indiana,1949.0,38.6592,-87.1728
1687,Valparaiso,Indiana,2014.0,41.4731,-87.0611
1688,Tipton,Indiana,1975.0,40.2899,-86.0584
1689,Terre Haute,Indiana,1990.0,39.4667,-87.4139
1690,Terre Haute,Indiana,1963.0,39.4667,-87.4139
1691,Terre Haute,Indiana,,39.4667,-87.4139
1692,South Bend,Indiana,2017.0,41.6834,-86.25
1693,South Bend,Indiana,2001.0,41.6834,-86.25
1694,South Bend,Indiana,1996.0,41.6834,-86.25
1695,South Bend,Indiana,1983.0,41.6834,-86.25
1696,South Bend,Indiana,1977.0,41.6834,-86.25
1697,South Bend,Indiana,1976.0,41.6834,-86.25
1698,Richmond,Indiana,1947.0,39.8287,-84.8899
1699,Petersburg,Indiana,,38.492,-87.2786
1700,Pennville,Indiana,1980.0,40.4939,-85.1483
1701,Pennville,Indiana,1957.0,40.4939,-85.1483
1702,Otterbein,Indiana,1956.0,40.4906,-87.0964
1703,New Castle,Indiana,1978.0,39.9289,-85.3702
1704,New Castle,Indiana,,39.9289,-85.3702
1705,Muncie,Indiana,1999.0,40.1937,-85.3865
1706,Muncie,Indiana,1989.0,40.1937,-85.3865
1707,Muncie,Indiana,1980.0,40.1937,-85.3865
1708,Muncie,Indiana,1968.0,40.1937,-85.3865
1709,Muncie,Indiana,1965.0,40.1937,-85.3865
1710,Martinsville,Indiana,1981.0,39.4278,-86.4283
1711,Marion,Indiana,2002.0,40.5584,-85.6591
1712,Marion,Indiana,1976.0,40.5584,-85.6591
1713,Marion,Indiana,1962.0,40.5584,-85.6591
1714,LaPorte,Indiana,1987.0,41.61,-86.72
1715,La Porte,Indiana,1966.0,41.61,-86.72
1716,Indianapolis,Indiana,2017.0,39.7683,-86.1584
1717,Indianapolis,Indiana,2013.0,39.7683,-86.1584
1718,Indianapolis,Indiana,2011.0,39.7683,-86.1584
1719,Indianapolis,Indiana,2010.0,39.7683,-86.1584
1720,Indianapolis,Indiana,2009.0,39.7683,-86.1584
1721,Indianapolis,Indiana,2008.0,39.7683,-86.1584
1722,Indianapolis,Indiana,2006.0,39.7683,-86.1584
1723,Indianapolis,Indiana,1996.0,39.7683,-86.1584
1724,Indianapolis,Indiana,1995.0,39.7683,-86.1584
1725,Indianapolis,Indiana,1994.0,39.7683,-86.1584
1726,Indianapolis,Indiana,1984.0,39.7683,-86.1584
1727,Indianapolis,Indiana,1982.0,39.7683,-86.1584
1728,Indianapolis,Indiana,1981.0,39.7683,-86.1584
1729,Indianapolis,Indiana,1979.0,39.7683,-86.1584
1730,Indianapolis,Indiana,1975.0,39.7683,-86.1584
1731,Indianapolis,Indiana,1974.0,39.7683,-86.1584
1732,Indianapolis,Indiana,1972.0,39.7683,-86.1584
1733,Indianapolis,Indiana,1950.0,39.7683,-86.1584
1734,Indianapolis,Indiana,,39.7683,-86.1584
1735,Huntingburg,Indiana,1973.0,38.2989,-86.955
1736,Greencastle,Indiana,1972.0,39.6445,-86.8647
1737,Grant County,Indiana,1952.0,40.4730605,-85.684578
1738,Gary,Indiana,2016.0,41.6021,-87.3371
1739,Gary,Indiana,2010.0,41.6021,-87.3371
1740,Gary,Indiana,1995.0,41.6021,-87.3371
1741,Gary,Indiana,1988.0,41.6021,-87.3371
1742,Gary,Indiana,1980.0,41.6021,-87.3371
1743,Gary,Indiana,1970.0,41.6021,-87.3371
1744,Gary,Indiana,1960.0,41.6021,-87.3371
1745,Gary,Indiana,1952.0,41.6021,-87.3371
1746,Franklin,Indiana,1988.0,39.4806,-86.055
1747,Franklin,Indiana,1966.0,39.4806,-86.055
1748,Fort Wayne,Indiana,2017.0,41.08,-85.1386
1749,Fort Wayne,Indiana,2014.0,41.08,-85.1386
1750,Fort Wayne,Indiana,2013.0,41.08,-85.1386
1751,Fort Wayne,Indiana,1999.0,41.08,-85.1386
1752,Fort Wayne,Indiana,1991.0,41.08,-85.1386
1753,Fort Wayne,Indiana,1981.0,41.08,-85.1386
1754,Fort Wayne,Indiana,1949.0,41.08,-85.1386
1755,Fishers,Indiana,2015.0,39.9556,-86.0139
1756,Evansville,Indiana,1997.0,37.9748,-87.5558
1757,Evansville,Indiana,1994.0,37.9748,-87.5558
1758,Evansville,Indiana,1967.0,37.9748,-87.5558
1759,Elkhart,Indiana,1991.0,41.681999999999995,-85.9767
1760,Elkhart,Indiana,1990.0,41.681999999999995,-85.9767
1761,East Chicago,Indiana,1976.0,41.6398,-87.4548
1762,East Chicago,Indiana,1950.0,41.6398,-87.4548
1763,Delphi,Indiana,1950.0,40.5875,-86.675
1764,Chesterton,Indiana,2015.0,41.6106,-87.0642
1765,Bloomington,Indiana,2003.0,39.167,-86.5343
1766,Bloomington,Indiana,1991.0,39.167,-86.5343
1767,Bedford,Indiana,1955.0,38.8612,-86.4872
1768,Anderson,Indiana,1982.0,40.1053,-85.6803
1769,Anderson,Indiana,1977.0,40.1053,-85.6803
1770,Winfield,Illinois,2016.0,41.8617,-88.1609
1771,Waukegan,Illinois,2000.0,42.3636,-87.8448
1772,Waukegan,Illinois,1979.0,42.3636,-87.8448
1773,Waukegan,Illinois,1973.0,42.3636,-87.8448
1774,Washington,Illinois,1992.0,40.7034,-89.4066
1775,Trenton,Illinois,1983.0,38.6051,-89.6818
1776,Tolono,Illinois,2001.0,39.9861,-88.2589
1777,Sterling,Illinois,1949.0,41.7886,-89.6962
1778,Springfield,Illinois,2005.0,39.799,-89.6444
1779,Springfield,Illinois,1990.0,39.799,-89.6444
1780,Springfield,Illinois,1988.0,39.799,-89.6444
1781,Sandwich,Illinois,1949.0,41.6459,-88.6217
1782,Roxana,Illinois,,38.8483,-90.0769
1783,Roselle,Illinois,1954.0,41.9848,-88.0798
1784,Rockford,Illinois,2017.0,42.2714,-89.094
1785,Rockford,Illinois,1997.0,42.2714,-89.094
1786,Rockford,Illinois,1994.0,42.2714,-89.094
1787,Rockford,Illinois,1952.0,42.2714,-89.094
1788,Rock Island,Illinois,2017.0,41.5095,-90.5787
1789,Quincy,Illinois,2002.0,39.9356,-91.4099
1790,Quincy,Illinois,1987.0,39.9356,-91.4099
1791,Quincy,Illinois,1962.0,39.9356,-91.4099
1792,Princeton,Illinois,1960.0,41.3681,-89.4648
1793,Phoenix,Illinois,1977.0,41.6111,-87.6348
1794,Peoria,Illinois,2005.0,40.6939,-89.5891
1795,Peoria,Illinois,1998.0,40.6939,-89.5891
1796,Peoria,Illinois,1996.0,40.6939,-89.5891
1797,Peoria,Illinois,1994.0,40.6939,-89.5891
1798,Park Forest,Illinois,1983.0,41.44,-87.68
1799,Oak Park,Illinois,2012.0,41.885,-87.7845
1800,Oak Park,Illinois,1996.0,41.885,-87.7845
1801,Niles,Illinois,1989.0,42.0289,-87.8122
1802,Naperville,Illinois,1998.0,41.7729,-88.1479
1803,Murphysboro,Illinois,1961.0,37.7645,-89.3351
1804,Mt. Vernon,Illinois,1974.0,38.3172714,-88.9031201
1805,Mount Vernon,Illinois,1949.0,38.3173,-88.9031
1806,Moline,Illinois,1970.0,41.5067,-90.5151
1807,Midlothian,Illinois,2007.0,41.6253,-87.7175
1808,Midlothian,Illinois,1949.0,41.6253,-87.7175
1809,Melrose Park,Illinois,2000.0,41.9006,-87.8567
1810,Melrose Park,Illinois,1996.0,41.9006,-87.8567
1811,McLeansboro,Illinois,,38.09,-88.54
1812,Maywood,Illinois,2007.0,41.8792,-87.8431
1813,Maywood,Illinois,1997.0,41.8792,-87.8431
1814,Maywood,Illinois,1974.0,41.8792,-87.8431
1815,Madison,Illinois,1968.0,38.6826,-90.1571
1816,Lockport,Illinois,2016.0,41.5895,-88.0578
1817,Lincoln,Illinois,2004.0,40.1484,-89.3648
1818,Libertyville,Illinois,2007.0,42.2831,-87.9531
1819,LaGrange,Illinois,1990.0,41.8055,-87.8749
1820,Kewanee,Illinois,1975.0,41.2456,-89.9248
1821,Kankakee,Illinois,1990.0,41.12,-87.8612
1822,Kankakee,Illinois,1978.0,41.12,-87.8612
1823,Joliet,Illinois,2007.0,41.525,-88.0817
1824,Joliet,Illinois,,41.525,-88.0817
1825,Harvey,Illinois,2003.0,41.62,-87.64
1826,Harvey,Illinois,2002.0,41.62,-87.64
1827,Harvey,Illinois,1987.0,41.62,-87.64
1828,Harvey,Illinois,1982.0,41.62,-87.64
1829,Harvey,Illinois,1971.0,41.62,-87.64
1830,Griggsville,Illinois,1952.0,39.7089,-90.7246
1831,Granite City,Illinois,2005.0,38.7014,-90.1487
1832,Granite City,Illinois,,38.7014,-90.1487
1833,Freeport,Illinois,1976.0,42.2967,-89.6212
1834,Evanston,Illinois,2015.0,42.0447,-87.693
1835,Evanston,Illinois,1995.0,42.0447,-87.693
1836,Evanston,Illinois,1994.0,42.0447,-87.693
1837,Evanston,Illinois,1989.0,42.0447,-87.693
1838,Evanston,Illinois,1973.0,42.0447,-87.693
1839,Elmhurst,Illinois,1987.0,41.8995,-87.9403
1840,Elgin,Illinois,1967.0,42.0372,-88.2812
1841,East St. Louis,Illinois,1993.0,38.6245,-90.1509
1842,East St. Louis,Illinois,,38.6245,-90.1509
1843,East Peoria,Illinois,1979.0,40.6661,-89.5801
1844,Decatur,Illinois,2011.0,39.8454,-88.9524
1845,Decatur,Illinois,1993.0,39.8454,-88.9524
1846,Danville,Illinois,1999.0,40.1252,-87.6305
1847,Christopher,Illinois,1974.0,37.9726,-89.0534
1848,Christopher,Illinois,,37.9726,-89.0534
1849,Chicago,Illinois,2016.0,41.8756,-87.6244
1850,Chicago,Illinois,2015.0,41.8756,-87.6244
1851,Chicago,Illinois,2013.0,41.8756,-87.6244
1852,Chicago,Illinois,2012.0,41.8756,-87.6244
1853,Chicago,Illinois,2011.0,41.8756,-87.6244
1854,Chicago,Illinois,2010.0,41.8756,-87.6244
1855,Chicago,Illinois,2009.0,41.8756,-87.6244
1856,Chicago,Illinois,2008.0,41.8756,-87.6244
1857,Chicago,Illinois,2007.0,41.8756,-87.6244
1858,Chicago,Illinois,2006.0,41.8756,-87.6244
1859,Chicago,Illinois,2005.0,41.8756,-87.6244
1860,Chicago,Illinois,2004.0,41.8756,-87.6244
1861,Chicago,Illinois,2003.0,41.8756,-87.6244
1862,Chicago,Illinois,2002.0,41.8756,-87.6244
1863,Chicago,Illinois,2001.0,41.8756,-87.6244
1864,Chicago,Illinois,1999.0,41.8756,-87.6244
1865,Chicago,Illinois,1998.0,41.8756,-87.6244
1866,Chicago,Illinois,1997.0,41.8756,-87.6244
1867,Chicago,Illinois,1996.0,41.8756,-87.6244
1868,Chicago,Illinois,1995.0,41.8756,-87.6244
1869,Chicago,Illinois,1994.0,41.8756,-87.6244
1870,Chicago,Illinois,1993.0,41.8756,-87.6244
1871,Chicago,Illinois,1991.0,41.8756,-87.6244
1872,Chicago,Illinois,1990.0,41.8756,-87.6244
1873,Chicago,Illinois,1989.0,41.8756,-87.6244
1874,Chicago,Illinois,1988.0,41.8756,-87.6244
1875,Chicago,Illinois,1986.0,41.8756,-87.6244
1876,Chicago,Illinois,1985.0,41.8756,-87.6244
1877,Chicago,Illinois,1984.0,41.8756,-87.6244
1878,Chicago,Illinois,1983.0,41.8756,-87.6244
1879,Chicago,Illinois,1982.0,41.8756,-87.6244
1880,Chicago,Illinois,1981.0,41.8756,-87.6244
1881,Chicago,Illinois,1979.0,41.8756,-87.6244
1882,Chicago,Illinois,1978.0,41.8756,-87.6244
1883,Chicago,Illinois,1977.0,41.8756,-87.6244
1884,Chicago,Illinois,1976.0,41.8756,-87.6244
1885,Chicago,Illinois,1975.0,41.8756,-87.6244
1886,Chicago,Illinois,1973.0,41.8756,-87.6244
1887,Chicago,Illinois,1967.0,41.8756,-87.6244
1888,Chicago,Illinois,1965.0,41.8756,-87.6244
1889,Chicago,Illinois,1962.0,41.8756,-87.6244
1890,Chicago,Illinois,1960.0,41.8756,-87.6244
1891,Chicago,Illinois,1958.0,41.8756,-87.6244
1892,Chicago,Illinois,1957.0,41.8756,-87.6244
1893,Chicago,Illinois,1955.0,41.8756,-87.6244
1894,Chicago,Illinois,1954.0,41.8756,-87.6244
1895,Chicago,Illinois,1951.0,41.8756,-87.6244
1896,Chicago,Illinois,1950.0,41.8756,-87.6244
1897,Chicago,Illinois,1949.0,41.8756,-87.6244
1898,Chicago,Illinois,1948.0,41.8756,-87.6244
1899,Chicago,Illinois,,41.8756,-87.6244
1900,Charleston,Illinois,1971.0,39.4961,-88.1762
1901,Centralia,Illinois,1950.0,38.525,-89.1334
1902,Carbondale,Illinois,2012.0,37.7275,-89.2167
1903,Carbondale,Illinois,1998.0,37.7275,-89.2167
1904,Campbell Hill,Illinois,1959.0,37.9301,-89.54899999999999
1905,Cairo,Illinois,1999.0,37.0058,-89.1772
1906,Brooklyn,Illinois,1989.0,38.6586617,-90.16594309999999
1907,Bellwood,Illinois,2014.0,41.8814,-87.8831
1908,Belleville,Illinois,2001.0,38.5201,-89.984
1909,Belleville,Illinois,1990.0,38.5201,-89.984
1910,Batavia,Illinois,,41.85,-88.3126
1911,Aurora,Illinois,1990.0,41.7606,-88.3201
1912,Arlington Heights,Illinois,1979.0,42.0813,-87.9801
1913,Pocatello,Idaho,1985.0,42.8689,-112.4401
1914,Pocatello,Idaho,,42.8689,-112.4401
1915,Coeur d'Alene,Idaho,2004.0,47.6777,-116.7805
1916,Arco,Idaho,1949.0,43.6353,-113.3
1917,American Falls,Idaho,1982.0,42.786,-112.8544
1918,Maui,Hawaii,1991.0,20.7983626,-156.3319253
1919,Hilo,Hawaii,1948.0,19.7068,-155.0814
1920,Villa Rica,Georgia,2013.0,33.7321,-84.9191
1921,Valdosta,Georgia,1982.0,30.8327,-83.2785
1922,Twiggs,Georgia,1993.0,32.68356,-83.46435509999999
1923,Twiggs,Georgia,,32.68356,-83.46435509999999
1924,Toccoa,Georgia,1992.0,34.5774,-83.3329
1925,Thomson,Georgia,2000.0,33.4707,-82.5046
1926,Thomasville,Georgia,1995.0,30.8366,-83.9788
1927,Thomaston,Georgia,2014.0,32.8882,-84.3266
1928,Thomaston,Georgia,1984.0,32.8882,-84.3266
1929,Talbottom,Georgia,1973.0,32.6776372,-84.5393664
1930,Stone Mountain,Georgia,2013.0,33.8081,-84.1706
1931,Stone Mountain,Georgia,,33.8081,-84.1706
1932,Sparta,Georgia,1970.0,33.2757,-82.9763
1933,Shellman,Georgia,2001.0,31.7563,-84.6152
1934,Savannah,Georgia,2017.0,32.0835,-81.0998
1935,Savannah,Georgia,2016.0,32.0835,-81.0998
1936,Savannah,Georgia,2013.0,32.0835,-81.0998
1937,Savannah,Georgia,1990.0,32.0835,-81.0998
1938,Savannah,Georgia,1950.0,32.0835,-81.0998
1939,Sandersville,Georgia,1995.0,32.9833,-82.8116
1940,Sandersville,Georgia,1981.0,32.9833,-82.8116
1941,Roswell,Georgia,2014.0,34.0233,-84.36
1942,Rome,Georgia,1978.0,34.257,-85.1647
1943,Roberta,Georgia,1987.0,32.722,-84.0131
1944,Roberta,Georgia,,32.722,-84.0131
1945,Perry,Georgia,2008.0,32.4587,-83.73200000000001
1946,Norcross,Georgia,2010.0,33.9412,-84.2135
1947,Newman,Georgia,1986.0,33.3806716,-84.79965729999999
1948,Newman,Georgia,,33.3806716,-84.79965729999999
1949,Moultrie,Georgia,1978.0,31.1812,-83.7879
1950,Milan,Georgia,1979.0,32.0174,-83.0626
1951,Marietta,Georgia,2000.0,33.9528,-84.5496
1952,Marietta,Georgia,1999.0,33.9528,-84.5496
1953,Marietta,Georgia,1997.0,33.9528,-84.5496
1954,Marietta,Georgia,1987.0,33.9528,-84.5496
1955,Marietta,Georgia,1984.0,33.9528,-84.5496
1956,Macon,Georgia,1995.0,32.8407,-83.6324
1957,Macon,Georgia,1981.0,32.8407,-83.6324
1958,Macon,Georgia,1978.0,32.8407,-83.6324
1959,Macon,Georgia,1972.0,32.8407,-83.6324
1960,Macon,Georgia,1950.0,32.8407,-83.6324
1961,Lithonia,Georgia,2009.0,33.7123,-84.1052
1962,Jonesboro,Georgia,2010.0,33.5215,-84.3538
1963,Hogansville,Georgia,1971.0,33.1732,-84.9149
1964,Gray,Georgia,1982.0,33.0096,-83.5338
1965,Gainesville,Georgia,2012.0,34.2979,-83.8241
1966,Fitzgerald,Georgia,1969.0,31.7149,-83.2527
1967,Elberton,Georgia,1984.0,34.1112,-82.8671
1968,East Point,Georgia,2002.0,33.6796,-84.4394
1969,Dublin,Georgia,1980.0,32.5404,-82.9038
1970,Dalton,Georgia,2008.0,34.7692,-84.9702
1971,Columbus,Georgia,2006.0,32.461,-84.9877
1972,Columbus,Georgia,1997.0,32.461,-84.9877
1973,Columbus,Georgia,1990.0,32.461,-84.9877
1974,Columbus,Georgia,1976.0,32.461,-84.9877
1975,Columbus,Georgia,1971.0,32.461,-84.9877
1976,College Park,Georgia,2011.0,33.6534,-84.4494
1977,Carrollton,Georgia,1992.0,33.5801,-85.0766
1978,Canton,Georgia,2012.0,34.2368,-84.4908
1979,Canton,Georgia,1971.0,34.2368,-84.4908
1980,Canton,Georgia,,34.2368,-84.4908
1981,Brunswick,Georgia,1995.0,31.15,-81.4915
1982,Baxley,Georgia,1996.0,31.7783,-82.3485
1983,Bainbridge,Georgia,1970.0,30.89,-84.57
1984,Augusta,Georgia,2011.0,33.471,-81.9748
1985,Augusta,Georgia,2000.0,33.471,-81.9748
1986,Augusta,Georgia,1998.0,33.471,-81.9748
1987,Augusta,Georgia,1990.0,33.471,-81.9748
1988,Augusta,Georgia,1989.0,33.471,-81.9748
1989,Augusta,Georgia,1988.0,33.471,-81.9748
1990,Augusta,Georgia,1974.0,33.471,-81.9748
1991,Atlanta,Georgia,2017.0,33.7491,-84.3902
1992,Atlanta,Georgia,2015.0,33.7491,-84.3902
1993,Atlanta,Georgia,2013.0,33.7491,-84.3902
1994,Atlanta,Georgia,2012.0,33.7491,-84.3902
1995,Atlanta,Georgia,2011.0,33.7491,-84.3902
1996,Atlanta,Georgia,2010.0,33.7491,-84.3902
1997,Atlanta,Georgia,2008.0,33.7491,-84.3902
1998,Atlanta,Georgia,2005.0,33.7491,-84.3902
1999,Atlanta,Georgia,2004.0,33.7491,-84.3902
2000,Atlanta,Georgia,2002.0,33.7491,-84.3902
2001,Atlanta,Georgia,2001.0,33.7491,-84.3902
2002,Atlanta,Georgia,2000.0,33.7491,-84.3902
2003,Atlanta,Georgia,1999.0,33.7491,-84.3902
2004,Atlanta,Georgia,1998.0,33.7491,-84.3902
2005,Atlanta,Georgia,1997.0,33.7491,-84.3902
2006,Atlanta,Georgia,1995.0,33.7491,-84.3902
2007,Atlanta,Georgia,1994.0,33.7491,-84.3902
2008,Atlanta,Georgia,1993.0,33.7491,-84.3902
2009,Atlanta,Georgia,1990.0,33.7491,-84.3902
2010,Atlanta,Georgia,1989.0,33.7491,-84.3902
2011,Atlanta,Georgia,1986.0,33.7491,-84.3902
2012,Atlanta,Georgia,1984.0,33.7491,-84.3902
2013,Atlanta,Georgia,1981.0,33.7491,-84.3902
2014,Atlanta,Georgia,1979.0,33.7491,-84.3902
2015,Atlanta,Georgia,1978.0,33.7491,-84.3902
2016,Atlanta,Georgia,1971.0,33.7491,-84.3902
2017,Atlanta,Georgia,1968.0,33.7491,-84.3902
2018,Atlanta,Georgia,1963.0,33.7491,-84.3902
2019,Atlanta,Georgia,,33.7491,-84.3902
2020,Atlabta,Georgia,1975.0,33.7489954,-84.3879824
2021,Albany,Georgia,2007.0,31.5782,-84.1557
2022,Albany,Georgia,2001.0,31.5782,-84.1557
2023,Albany,Georgia,1995.0,31.5782,-84.1557
2024,Albany,Georgia,1975.0,31.5782,-84.1557
2025,Winter Park,Florida,2008.0,28.5978,-81.351
2026,Winter Haven,Florida,1978.0,28.0222,-81.7329
2027,West Palm Beach,Florida,1996.0,26.7153,-80.0534
2028,Weirsdale,Florida,1982.0,28.9819,-81.9242
2029,Vero Beach,Florida,1997.0,27.6387,-80.3975
2030,Tampa,Florida,2016.0,27.9478,-82.4584
2031,Tampa,Florida,2015.0,27.9478,-82.4584
2032,Tampa,Florida,2007.0,27.9478,-82.4584
2033,Tampa,Florida,1999.0,27.9478,-82.4584
2034,Tampa,Florida,1969.0,27.9478,-82.4584
2035,Stuart,Florida,1972.0,27.198,-80.2519
2036,St. Petersburg,Florida,2009.0,27.77,-82.65
2037,Sarasota,Florida,1981.0,27.3364,-82.5307
2038,Sarasota,Florida,,27.3364,-82.5307
2039,Sanford,Florida,1982.0,28.8117,-81.268
2040,Riviera Beach,Florida,2010.0,26.7753,-80.0581
2041,Riviera Beach,Florida,1988.0,26.7753,-80.0581
2042,Pensacola,Florida,2003.0,30.4213,-87.2169
2043,Pensacola,Florida,1990.0,30.4213,-87.2169
2044,Pensacola,Florida,1985.0,30.4213,-87.2169
2045,Panama City,Florida,1980.0,30.1601,-85.6546
2046,Pahokee,Florida,2011.0,26.8201,-80.6653
2047,Orlando,Florida,2000.0,28.5421,-81.37899999999999
2048,Orlando,Florida,1976.0,28.5421,-81.37899999999999
2049,Ocala,Florida,1993.0,29.1872,-82.1401
2050,Ocala,Florida,1991.0,29.1872,-82.1401
2051,Ocala,Florida,1982.0,29.1872,-82.1401
2052,Ocala,Florida,,29.1872,-82.1401
2053,Monticello,Florida,1979.0,30.5452,-83.8702
2054,Monticello,Florida,,30.5452,-83.8702
2055,Milton,Florida,2006.0,30.6324,-87.0397
2056,Milton,Florida,1989.0,30.6324,-87.0397
2057,Milton,Florida,,30.6324,-87.0397
2058,Miami,Florida,2017.0,25.7743,-80.1937
2059,Miami,Florida,2005.0,25.7743,-80.1937
2060,Miami,Florida,2004.0,25.7743,-80.1937
2061,Miami,Florida,2000.0,25.7743,-80.1937
2062,Miami,Florida,1994.0,25.7743,-80.1937
2063,Miami,Florida,1993.0,25.7743,-80.1937
2064,Miami,Florida,1990.0,25.7743,-80.1937
2065,Miami,Florida,1969.0,25.7743,-80.1937
2066,Miami,Florida,1968.0,25.7743,-80.1937
2067,Melbourne,Florida,1989.0,28.0836,-80.6081
2068,Lauderdale Lakes,Florida,2012.0,26.1667,-80.2086
2069,Lakeland,Florida,2008.0,28.0395,-81.9498
2070,Lakeland,Florida,1984.0,28.0395,-81.9498
2071,Lake Wales,Florida,2003.0,27.9014,-81.5859
2072,Lake Wales,Florida,1994.0,27.9014,-81.5859
2073,Key West,Florida,,24.5626,-81.7724
2074,Jasper,Florida,2004.0,30.5183,-82.9482
2075,Jacksonville,Florida,1998.0,30.3322,-81.6557
2076,Jacksonville,Florida,1996.0,30.3322,-81.6557
2077,Jacksonville,Florida,1994.0,30.3322,-81.6557
2078,Jacksonville,Florida,1991.0,30.3322,-81.6557
2079,Jacksonville,Florida,1988.0,30.3322,-81.6557
2080,Jacksonville,Florida,1987.0,30.3322,-81.6557
2081,Jacksonville,Florida,1975.0,30.3322,-81.6557
2082,Jacksonville,Florida,1964.0,30.3322,-81.6557
2083,Jacksonville,Florida,,30.3322,-81.6557
2084,Hollywood,Florida,2004.0,26.0112,-80.1495
2085,Hollywood,Florida,1982.0,26.0112,-80.1495
2086,Haines City,Florida,1976.0,28.1066,-81.6291
2087,Gainesville,Florida,2006.0,29.6519,-82.3248
2088,Gainesville,Florida,1989.0,29.6519,-82.3248
2089,Ft. Lauderdale,Florida,2001.0,26.1223,-80.1434
2090,Fort Walton,Florida,1990.0,30.42007079999999,-86.6170308
2091,Fort Pierce,Florida,2011.0,27.4467,-80.3256
2092,Fort Myers,Florida,1967.0,26.6406,-81.8723
2093,Fort Lauderdale,Florida,2008.0,26.1223,-80.1434
2094,Fort Lauderdale,Florida,,26.1223,-80.1434
2095,Eustis,Florida,2007.0,28.8528,-81.6854
2096,Daytona Beach,Florida,2001.0,29.2108,-81.0228
2097,Daytona Beach,Florida,1999.0,29.2108,-81.0228
2098,Daytona Beach,Florida,1990.0,29.2108,-81.0228
2099,Daytona,Florida,2005.0,29.2108147,-81.0228331
2100,Coral Gables,Florida,1992.0,25.7215,-80.2684
2101,Coral Gables,Florida,1979.0,25.7215,-80.2684
2102,Cocoa,Florida,2000.0,28.3861,-80.742
2103,Clearwater,Florida,2017.0,27.9659,-82.8001
2104,Clearwater,Florida,1986.0,27.9659,-82.8001
2105,Chipley,Florida,,30.7819,-85.5385
2106,Casselberry,Florida,2014.0,28.6715,-81.3382
2107,Casselberry,Florida,2012.0,28.6715,-81.3382
2108,Cape Coral,Florida,1987.0,26.6059,-81.9807
2109,Brandon,Florida,1991.0,27.9378,-82.2859
2110,Bradenton,Florida,1995.0,27.4989,-82.5748
2111,Boynton Beach,Florida,1985.0,26.5253,-80.0664
2112,Belle Glade,Florida,1966.0,26.6845,-80.6676
2113,Bartow,Florida,2004.0,27.8964,-81.8431
2114,Bartow,Florida,1998.0,27.8964,-81.8431
2115,Washington,District of Columbia,2017.0,38.895,-77.0366
2116,Washington,District of Columbia,2013.0,38.895,-77.0366
2117,Washington,District of Columbia,2011.0,38.895,-77.0366
2118,Washington,District of Columbia,2010.0,38.895,-77.0366
2119,Washington,District of Columbia,2008.0,38.895,-77.0366
2120,Washington,District of Columbia,2006.0,38.895,-77.0366
2121,Washington,District of Columbia,2005.0,38.895,-77.0366
2122,Washington,District of Columbia,2003.0,38.895,-77.0366
2123,Washington,District of Columbia,1997.0,38.895,-77.0366
2124,Washington,District of Columbia,1996.0,38.895,-77.0366
2125,Washington,District of Columbia,1995.0,38.895,-77.0366
2126,Washington,District of Columbia,1992.0,38.895,-77.0366
2127,Washington,District of Columbia,1990.0,38.895,-77.0366
2128,Washington,District of Columbia,1989.0,38.895,-77.0366
2129,Washington,District of Columbia,1987.0,38.895,-77.0366
2130,Washington,District of Columbia,1986.0,38.895,-77.0366
2131,Washington,District of Columbia,1985.0,38.895,-77.0366
2132,Washington,District of Columbia,1984.0,38.895,-77.0366
2133,Washington,District of Columbia,1981.0,38.895,-77.0366
2134,Washington,District of Columbia,1978.0,38.895,-77.0366
2135,Washington,District of Columbia,1975.0,38.895,-77.0366
2136,Washington,District of Columbia,1974.0,38.895,-77.0366
2137,Washington,District of Columbia,1972.0,38.895,-77.0366
2138,Washington,District of Columbia,1971.0,38.895,-77.0366
2139,Washington,District of Columbia,1970.0,38.895,-77.0366
2140,Washington,District of Columbia,1968.0,38.895,-77.0366
2141,Washington,District of Columbia,1967.0,38.895,-77.0366
2142,Washington,District of Columbia,1966.0,38.895,-77.0366
2143,Washington,District of Columbia,1964.0,38.895,-77.0366
2144,Washington,District of Columbia,1963.0,38.895,-77.0366
2145,Washington,District of Columbia,,38.895,-77.0366
2146,Wilmington,Delaware,2006.0,39.7459,-75.5466
2147,Wilmington,Delaware,1997.0,39.7459,-75.5466
2148,Wilmington,Delaware,1985.0,39.7459,-75.5466
2149,Wilmington,Delaware,,39.7459,-75.5466
2150,Dover,Delaware,1988.0,39.1582,-75.5244
2151,Waterbury,Connecticut,2006.0,41.5582,-73.0515
2152,Norwalk,Connecticut,,41.1176,-73.4079
2153,New London,Connecticut,2017.0,41.3557,-72.0995
2154,New Haven,Connecticut,1994.0,41.3082,-72.9251
2155,New Haven,Connecticut,1992.0,41.3082,-72.9251
2156,New Haven,Connecticut,1986.0,41.3082,-72.9251
2157,New Haven,Connecticut,1980.0,41.3082,-72.9251
